candidate_id,target_job_role,education_level,degree_field,years_of_experience,num_projects,num_certifications,num_internships,technical_skills_count,relevant_skills_count,required_skills_count,skill_match_percentage,soft_skills_count,project_relevance_score,experience_relevance_score,education_relevance_score,resume_quality_score,ats_score,keyword_match_percentage,overall_resume_score,job_readiness_score,experience_level,missing_skills_count,job_readiness,shortlisted
C04098,Python Developer,Bachelor's,Information Technology,5,8,3,0,4,4,6,65.12,4,64.92,49.62,94.73,85.07,65.79,65.31,73.58,58.83,Mid-Level,2,Beginner,0
C04099,DevOps Engineer,Bachelor's,Information Technology,1,6,3,1,4,3,6,52.28,2,55.91,29.39,87.57,66.98,61.64,51.64,58.13,48.79,Junior,3,Not Ready,0
C04100,DevOps Engineer,Master's,Computer Science,9,8,0,1,7,5,6,83.29,2,72.14,80.68,93.87,88.33,83.21,79.85,82.98,77.69,Senior,1,Intermediate,0
C04101,Java Developer,Bachelor's,Information Technology,0,0,0,0,10,3,6,49.13,8,15.12,28.12,87.95,49.46,49.99,50.18,49.86,39.59,Fresher,3,Not Ready,0
C04102,Mobile App Developer,PhD,Electronics,8,8,0,1,10,3,6,45.35,5,46.69,60.99,68.54,78.58,62.39,53.22,61.4,49.38,Senior,3,Not Ready,0
C04103,Frontend Developer,Diploma,Computer Science,3,8,0,0,11,3,6,54.02,2,53.18,39.03,80.23,64.31,52.89,52.41,55.45,52.99,Mid-Level,3,Beginner,0
C04104,Java Developer,Master's,Computer Science,7,7,5,0,10,4,6,62.94,2,62.44,59.15,97.62,95.49,82.97,67.29,80.44,72.14,Mid-Level,2,Beginner,0
C04105,Cloud Engineer,Bachelor's,Software Engineering,5,8,0,0,8,4,6,61.89,3,61.44,45.53,90.85,66.1,66.9,61.72,62.03,56.0,Mid-Level,2,Beginner,1
C04106,Product Designer,Bachelor's,Design,2,1,2,1,7,3,6,47.72,4,42.7,32.1,99.65,59.06,50.49,45.23,51.11,50.65,Junior,3,Beginner,0
C04107,Product Designer,Diploma,Design,1,2,3,1,8,3,6,52.83,4,41.95,28.85,87.89,46.03,57.61,48.29,50.89,52.44,Junior,3,Beginner,0
C04108,Cybersecurity Analyst,Bachelor's,Business,1,6,0,2,7,2,6,31.35,5,37.97,22.68,53.13,61.65,51.28,42.06,44.84,29.6,Junior,4,Not Ready,0
C04109,Cybersecurity Analyst,Bachelor's,Electronics,3,6,1,1,7,3,6,52.19,10,46.88,32.89,74.41,59.59,59.65,52.68,55.03,51.99,Mid-Level,3,Beginner,0
C04110,Python Developer,Bachelor's,Computer Science,3,3,3,0,9,4,6,65.55,4,57.2,39.97,93.08,75.79,74.4,69.88,69.77,59.83,Mid-Level,2,Beginner,0
C04111,DevOps Engineer,Diploma,Computer Science,2,6,5,2,5,4,6,64.9,3,65.54,35.35,75.94,68.27,63.08,69.44,64.47,60.87,Junior,2,Beginner,1
C04112,DevOps Engineer,Diploma,Computer Science,8,10,0,0,5,5,6,86.8,8,78.71,67.95,75.48,74.79,86.27,83.01,82.6,68.85,Senior,1,Beginner,1
C04113,Data Scientist,Diploma,Computer Science,6,4,2,0,9,4,6,64.83,8,66.49,52.64,74.27,63.25,67.13,69.35,64.4,62.98,Mid-Level,2,Beginner,0
C04114,Data Scientist,Bachelor's,Computer Science,11,5,3,0,5,5,6,82.54,2,77.29,86.68,84.06,89.22,85.59,84.46,85.19,77.49,Senior,1,Intermediate,1
C04115,Data Analyst,Diploma,Computer Science,2,5,5,0,9,3,6,52.26,3,42.61,30.72,78.85,72.17,68.01,58.96,61.34,48.8,Junior,3,Not Ready,0
C04116,Product Designer,Master's,Design,6,4,3,0,9,4,6,62.34,7,61.88,55.09,96.25,81.74,67.3,70.71,72.41,62.69,Mid-Level,2,Beginner,0
C04117,Mobile App Developer,Master's,Software Engineering,14,11,0,1,4,4,6,66.64,2,75.66,75.44,100.0,92.28,69.16,66.89,80.69,63.19,Senior,2,Beginner,0
C04118,Machine Learning Engineer,Master's,Information Technology,8,9,3,0,12,5,6,84.9,3,77.25,73.41,95.31,86.39,90.22,83.42,83.35,75.82,Senior,1,Intermediate,1
C04119,Data Analyst,Master's,Computer Science,7,6,2,1,8,4,6,63.63,4,63.04,54.55,91.78,83.94,76.3,71.2,75.39,61.87,Mid-Level,2,Beginner,1
C04120,Cloud Engineer,Bachelor's,Computer Science,6,6,1,1,9,4,6,62.2,5,55.67,58.13,80.56,76.51,66.95,62.54,65.62,58.05,Mid-Level,2,Beginner,1
C04121,DevOps Engineer,Master's,Computer Science,10,15,5,0,12,5,6,88.1,5,80.6,82.4,94.0,94.14,95.94,91.28,90.78,83.48,Senior,1,Intermediate,0
C04122,Data Scientist,Diploma,Data Science,2,2,4,2,4,4,6,69.84,6,60.73,33.59,86.24,64.96,67.76,66.67,63.49,55.74,Junior,2,Beginner,0
C04123,Data Scientist,Bachelor's,Data Science,0,0,1,1,10,2,6,30.6,6,2.07,13.43,90.45,48.24,36.31,34.97,38.78,25.08,Fresher,4,Not Ready,0
C04124,Full Stack Developer,Bachelor's,Software Engineering,5,6,5,1,10,5,7,69.28,9,67.1,49.3,96.02,84.23,79.91,70.91,72.44,66.79,Mid-Level,2,Beginner,0
C04125,Python Developer,Bachelor's,Information Technology,2,6,0,2,10,3,6,54.35,8,51.44,27.51,90.18,55.66,59.49,53.51,52.79,51.72,Junior,3,Beginner,0
C04126,Machine Learning Engineer,Bachelor's,Other,4,9,5,1,6,2,6,35.55,3,47.35,40.26,30.64,83.16,60.64,43.15,56.84,45.45,Mid-Level,4,Not Ready,0
C04127,Data Analyst,Master's,Computer Science,5,6,5,0,10,4,6,64.3,5,59.62,52.67,96.17,86.49,71.63,71.67,71.86,67.02,Mid-Level,2,Beginner,0
C04128,QA Engineer,Diploma,Software Engineering,1,5,0,1,4,3,6,46.55,7,49.49,26.99,74.38,56.63,52.69,49.48,49.74,44.44,Junior,3,Not Ready,0
C04129,UI/UX Designer,Bachelor's,Design,8,14,1,0,11,5,6,83.96,4,89.35,70.94,93.85,79.97,86.51,78.34,82.32,72.28,Senior,1,Beginner,1
C04130,DevOps Engineer,Bachelor's,Computer Science,5,5,0,1,4,4,6,70.91,5,63.8,52.08,87.82,71.34,65.43,70.5,69.1,64.59,Mid-Level,2,Beginner,1
C04131,Python Developer,Diploma,Other,6,7,1,1,6,2,6,29.86,2,35.92,46.2,19.96,61.67,43.34,33.22,43.06,32.57,Mid-Level,4,Not Ready,0
C04132,Data Scientist,Master's,Data Science,10,7,4,0,7,5,6,87.42,4,72.03,83.6,97.37,89.21,92.28,86.16,92.42,85.92,Senior,1,Intermediate,0
C04133,Full Stack Developer,Diploma,Computer Science,5,5,3,1,5,4,7,58.86,5,45.4,48.13,83.06,65.06,61.94,60.46,60.18,53.52,Mid-Level,3,Beginner,0
C04134,Cloud Engineer,Bachelor's,Computer Science,12,11,1,1,7,5,6,86.44,5,79.55,82.39,85.6,78.05,87.98,89.68,84.43,82.24,Senior,1,Intermediate,1
C04135,Full Stack Developer,Bachelor's,Information Technology,3,5,3,0,6,4,7,52.99,5,52.29,36.81,90.61,74.13,56.52,55.76,59.98,49.51,Mid-Level,3,Not Ready,1
C04136,Data Analyst,Bachelor's,Data Science,2,5,3,2,6,4,6,67.14,10,61.22,36.28,99.9,75.85,77.24,64.9,67.54,61.51,Junior,2,Beginner,0
C04137,Product Designer,Master's,Business,11,15,2,0,6,4,6,69.17,6,76.83,72.81,78.14,92.94,81.51,74.6,77.92,67.64,Senior,2,Beginner,1
C04138,Python Developer,PhD,Other,5,8,4,1,9,3,6,53.87,5,44.47,45.92,48.61,96.0,62.81,65.98,65.49,48.7,Mid-Level,3,Not Ready,1
C04139,Data Scientist,Bachelor's,Computer Science,8,7,3,0,10,5,6,83.68,8,82.2,69.15,89.82,75.2,78.62,78.42,80.74,76.05,Senior,1,Intermediate,1
C04140,Data Scientist,Bachelor's,Mathematics,9,11,4,0,5,5,6,83.16,2,90.57,72.28,70.35,97.86,92.24,82.98,85.38,78.94,Senior,1,Intermediate,1
C04141,Frontend Developer,Master's,Computer Science,6,10,1,0,9,4,6,66.43,5,69.9,54.43,100.0,77.29,70.33,65.5,68.95,62.59,Mid-Level,2,Beginner,0
C04142,Backend Developer,Bachelor's,Computer Science,11,9,5,0,6,5,6,88.13,9,72.32,86.39,88.67,88.04,89.07,85.7,86.47,86.74,Senior,1,Intermediate,0
C04143,Java Developer,Bachelor's,Computer Science,5,5,1,1,10,4,6,64.6,9,58.06,51.81,91.41,68.17,67.79,68.45,70.05,59.32,Mid-Level,2,Beginner,0
C04144,Full Stack Developer,Bachelor's,Software Engineering,11,13,3,0,7,6,7,89.55,3,87.25,84.96,96.96,94.71,99.53,88.02,93.23,81.38,Senior,1,Intermediate,1
C04145,Cybersecurity Analyst,Master's,Information Technology,14,7,1,0,7,5,6,85.05,9,78.13,80.54,97.89,84.94,80.02,81.42,83.28,80.75,Senior,1,Intermediate,1
C04146,UI/UX Designer,Master's,Computer Science,14,9,2,1,5,4,6,67.69,8,65.65,79.53,83.41,86.08,79.59,69.46,77.39,66.27,Senior,2,Beginner,1
C04147,Frontend Developer,Bachelor's,Information Technology,11,11,3,1,9,5,6,86.25,2,88.85,84.68,86.61,95.64,82.68,91.07,85.98,82.9,Senior,1,Intermediate,0
C04148,Frontend Developer,Master's,Software Engineering,2,3,4,2,7,4,6,62.12,6,56.56,34.43,99.4,74.2,74.44,60.32,66.38,64.8,Junior,2,Beginner,0
C04149,Java Developer,Bachelor's,Computer Science,12,6,3,0,11,5,6,78.73,7,69.87,83.06,91.33,88.92,78.83,79.1,83.63,71.51,Senior,1,Beginner,1
C04150,Machine Learning Engineer,Bachelor's,Other,7,5,1,1,2,2,6,29.67,4,31.74,48.65,32.07,78.15,42.5,36.79,46.51,35.06,Mid-Level,4,Not Ready,0
C04151,Data Analyst,Master's,Business,10,14,1,0,4,4,6,67.58,5,78.81,70.53,78.97,83.41,66.48,69.68,71.99,62.06,Senior,2,Beginner,1
C04152,Python Developer,Bachelor's,Computer Science,9,12,3,0,5,5,6,85.01,9,79.73,74.48,94.83,91.85,95.24,88.63,89.67,84.16,Senior,1,Intermediate,1
C04153,Product Designer,Bachelor's,Information Technology,11,8,2,0,8,5,6,84.51,5,86.3,86.29,57.23,89.84,85.47,90.19,81.83,81.63,Senior,1,Intermediate,1
C04154,Full Stack Developer,Diploma,Information Technology,7,9,1,1,11,5,7,67.0,4,63.28,60.36,75.05,66.42,73.81,65.31,69.32,57.32,Mid-Level,2,Beginner,0
C04155,Data Analyst,Master's,Computer Science,3,7,1,1,6,4,6,67.93,7,61.09,38.03,94.02,70.52,71.83,72.67,68.18,54.43,Mid-Level,2,Beginner,0
C04156,Python Developer,PhD,Data Science,15,15,0,0,12,4,6,70.75,9,80.77,78.85,98.25,90.96,76.23,71.33,80.34,75.65,Senior,2,Intermediate,0
C04157,UI/UX Designer,Bachelor's,Computer Science,6,6,4,0,5,3,6,49.66,6,53.18,46.2,70.43,76.3,61.4,56.92,60.86,54.57,Mid-Level,3,Beginner,1
C04158,Mobile App Developer,Bachelor's,Other,0,3,1,2,8,0,6,4.2,2,0.46,21.4,30.32,55.47,32.11,12.17,30.23,18.5,Fresher,6,Not Ready,0
C04159,UI/UX Designer,PhD,Computer Science,8,10,2,0,11,5,6,84.97,10,84.06,74.85,83.46,85.48,86.07,80.39,82.54,73.29,Senior,1,Beginner,1
C04160,Java Developer,Bachelor's,Software Engineering,9,8,5,1,11,5,6,85.66,2,72.65,82.76,96.18,85.93,87.68,86.35,86.2,86.47,Senior,1,Intermediate,0
C04161,DevOps Engineer,Diploma,Other,2,3,5,0,6,2,6,31.76,10,27.65,25.4,24.28,63.09,39.73,42.98,41.5,33.82,Junior,4,Not Ready,0
C04162,UI/UX Designer,Master's,Other,1,1,5,2,9,2,6,36.82,10,26.53,27.71,38.92,77.15,59.37,41.22,52.53,40.84,Junior,4,Not Ready,0
C04163,Cloud Engineer,Diploma,Software Engineering,5,8,3,0,9,4,6,68.54,6,67.2,53.02,79.4,75.88,68.65,72.49,68.05,66.94,Mid-Level,2,Beginner,0
C04164,Product Designer,Bachelor's,Business,1,1,0,2,11,3,6,47.67,8,49.43,28.03,71.2,55.35,56.87,46.04,48.65,42.84,Junior,3,Not Ready,0
C04165,Cloud Engineer,Bachelor's,Software Engineering,6,5,2,0,9,4,6,69.57,9,64.32,53.94,87.14,77.41,77.08,74.28,71.76,69.28,Mid-Level,2,Beginner,1
C04166,Mobile App Developer,Diploma,Information Technology,4,10,4,0,10,4,6,63.35,3,74.76,39.92,82.54,79.61,68.33,66.13,68.76,63.15,Mid-Level,2,Beginner,0
C04167,Data Scientist,Bachelor's,Information Technology,0,2,1,1,7,3,6,51.31,4,44.68,21.89,81.17,56.99,50.2,49.03,51.67,39.59,Fresher,3,Not Ready,0
C04168,Full Stack Developer,Bachelor's,Computer Science,3,5,4,0,6,5,7,70.14,3,58.51,35.88,87.47,71.62,75.47,68.1,69.3,58.05,Mid-Level,2,Beginner,0
C04169,DevOps Engineer,Bachelor's,Information Technology,2,6,5,0,8,3,6,47.87,5,41.49,29.06,92.98,72.51,62.6,48.19,58.11,48.71,Junior,3,Not Ready,0
C04170,Backend Developer,Diploma,Other,6,5,1,1,11,3,6,49.14,4,46.63,49.0,20.24,63.97,54.89,49.0,49.08,47.98,Mid-Level,3,Not Ready,0
C04171,Java Developer,Master's,Software Engineering,4,4,2,0,12,4,6,63.54,10,56.3,45.72,100.0,76.06,67.71,64.78,70.3,64.06,Mid-Level,2,Beginner,0
C04172,Product Designer,Bachelor's,Design,1,1,2,1,11,3,6,49.03,4,45.23,28.1,94.97,64.49,47.86,56.36,53.04,42.26,Junior,3,Not Ready,0
C04173,QA Engineer,Master's,Business,12,6,0,0,8,5,6,87.05,10,76.02,82.04,71.8,75.0,83.97,86.98,80.37,73.7,Senior,1,Beginner,0
C04174,DevOps Engineer,Bachelor's,Other,6,5,2,0,8,3,6,51.4,2,39.65,49.14,27.96,74.95,59.14,59.38,57.52,44.33,Mid-Level,3,Not Ready,1
C04175,Cybersecurity Analyst,Bachelor's,Computer Science,4,6,5,1,9,4,6,61.69,6,67.65,44.36,91.27,82.59,72.51,66.53,72.04,62.94,Mid-Level,2,Beginner,1
C04176,UI/UX Designer,Master's,Design,14,9,1,1,5,5,6,86.68,5,85.46,81.24,95.24,85.28,78.88,84.01,82.97,75.57,Senior,1,Intermediate,1
C04177,Machine Learning Engineer,Master's,Data Science,7,10,2,1,8,4,6,67.24,10,73.42,57.44,98.94,92.76,82.78,73.56,76.77,63.15,Mid-Level,2,Beginner,1
C04178,Python Developer,Bachelor's,Computer Science,8,10,5,1,10,5,6,81.71,6,85.74,66.91,92.1,99.63,92.92,81.93,85.56,75.78,Senior,1,Intermediate,0
C04179,Data Analyst,Bachelor's,Data Science,10,15,3,0,6,5,6,85.42,2,83.54,80.37,94.83,87.87,84.14,85.25,85.69,76.26,Senior,1,Intermediate,1
C04180,Machine Learning Engineer,Bachelor's,Data Science,8,12,2,1,10,5,6,78.58,8,82.28,73.57,92.13,88.73,79.45,80.36,84.67,75.0,Senior,1,Intermediate,1
C04181,Machine Learning Engineer,Master's,Other,9,7,3,0,6,3,6,45.43,3,44.16,61.39,45.71,84.78,57.15,55.4,59.66,50.72,Senior,3,Beginner,0
C04182,Data Analyst,Bachelor's,Data Science,1,3,1,1,9,4,6,62.6,6,63.1,29.98,98.37,61.07,59.72,65.71,58.76,55.63,Junior,2,Beginner,0
C04183,Frontend Developer,Master's,Other,10,7,0,1,6,4,6,65.9,4,58.69,77.57,39.92,82.18,72.85,72.65,69.74,63.61,Senior,2,Beginner,0
C04184,Cloud Engineer,Diploma,Software Engineering,6,5,4,1,5,5,6,83.18,5,73.44,64.3,83.05,76.09,77.87,82.71,79.17,74.13,Mid-Level,1,Beginner,1
C04185,Backend Developer,Bachelor's,Information Technology,1,6,0,0,8,3,6,45.67,9,50.76,30.05,88.79,56.07,46.8,52.45,50.86,42.69,Junior,3,Not Ready,0
C04186,Cloud Engineer,Master's,Information Technology,2,3,4,0,5,4,6,62.61,5,56.15,33.01,100.0,81.33,64.54,64.72,66.62,60.35,Junior,2,Beginner,0
C04187,QA Engineer,Diploma,Other,6,4,1,1,6,3,6,48.0,8,45.74,52.53,24.89,59.55,57.85,54.43,52.11,42.79,Mid-Level,3,Not Ready,1
C04188,Java Developer,Master's,Software Engineering,7,7,2,1,12,5,6,87.29,8,75.14,69.2,99.48,75.78,82.13,81.48,83.72,80.99,Mid-Level,1,Intermediate,1
C04189,Machine Learning Engineer,Bachelor's,Information Technology,1,3,1,0,12,4,6,68.62,5,53.31,27.0,82.91,65.74,67.82,72.81,62.58,54.98,Junior,2,Beginner,1
C04190,QA Engineer,Master's,Information Technology,11,15,2,0,11,5,6,79.31,6,91.55,76.5,92.94,87.12,81.63,81.29,82.92,82.2,Senior,1,Intermediate,1
C04191,Mobile App Developer,Diploma,Information Technology,5,7,0,0,10,4,6,64.82,6,68.41,49.37,78.61,58.54,58.63,61.79,62.44,60.9,Mid-Level,2,Beginner,0
C04192,Machine Learning Engineer,Bachelor's,Information Technology,12,10,1,1,10,5,6,85.27,7,87.71,82.26,80.78,87.51,91.71,83.37,87.05,75.83,Senior,1,Intermediate,1
C04193,QA Engineer,Master's,Computer Science,4,3,5,0,4,4,6,66.76,9,53.97,41.5,88.93,79.98,73.37,72.64,68.05,63.42,Mid-Level,2,Beginner,1
C04194,Full Stack Developer,Master's,Computer Science,3,4,4,1,10,5,7,72.45,7,55.94,39.06,96.83,83.69,76.64,78.83,71.02,59.18,Mid-Level,2,Beginner,0
C04195,Machine Learning Engineer,Master's,Mathematics,14,6,3,1,8,5,6,88.18,8,69.23,81.57,86.58,93.09,87.83,90.09,90.3,80.82,Senior,1,Intermediate,1
C04196,Data Scientist,Bachelor's,Data Science,6,10,5,0,11,4,6,63.86,5,60.35,58.77,98.13,96.43,73.67,73.66,78.19,69.83,Mid-Level,2,Beginner,1
C04197,QA Engineer,PhD,Computer Science,4,7,3,0,6,4,6,69.01,3,60.44,42.4,88.93,92.11,84.32,74.77,76.68,61.12,Mid-Level,2,Beginner,1
C04198,Product Designer,Diploma,Computer Science,0,0,1,0,9,3,6,51.18,4,12.7,17.17,45.71,45.78,41.82,48.41,40.97,33.52,Fresher,3,Not Ready,0
C04199,DevOps Engineer,Bachelor's,Software Engineering,10,10,4,0,12,4,6,63.47,5,73.65,72.11,89.6,90.94,69.26,66.36,75.79,67.45,Senior,2,Beginner,1
C04200,QA Engineer,Diploma,Computer Science,7,8,3,0,6,3,6,48.79,4,58.13,58.49,60.33,78.8,61.47,56.98,64.68,51.82,Mid-Level,3,Beginner,0
C04201,Java Developer,Diploma,Software Engineering,5,8,4,1,6,4,6,70.98,8,64.24,48.34,89.2,74.6,74.79,70.7,73.65,65.08,Mid-Level,2,Beginner,1
C04202,Java Developer,PhD,Information Technology,15,6,2,1,10,5,6,81.97,9,77.48,83.24,100.0,92.59,80.19,82.24,87.67,79.39,Senior,1,Intermediate,1
C04203,UI/UX Designer,Bachelor's,Other,3,3,4,1,4,3,6,51.71,7,37.67,31.53,31.07,73.58,64.15,56.05,52.22,46.86,Mid-Level,3,Not Ready,0
C04204,Frontend Developer,Bachelor's,Software Engineering,12,14,2,0,12,4,6,68.82,9,75.16,77.82,93.31,88.33,78.22,69.55,78.62,76.46,Senior,2,Intermediate,1
C04205,Data Analyst,Diploma,Business,4,10,5,1,10,3,6,49.04,2,51.45,39.02,64.64,79.34,62.73,50.53,59.4,51.01,Mid-Level,3,Beginner,0
C04206,Product Designer,Master's,Business,9,5,2,1,5,4,6,64.96,8,61.08,71.56,81.31,87.13,79.8,64.64,78.61,67.17,Senior,2,Beginner,1
C04207,Full Stack Developer,Bachelor's,Software Engineering,10,13,4,0,14,6,7,82.34,9,87.06,85.2,99.24,87.25,87.73,80.88,86.12,82.57,Senior,1,Intermediate,1
C04208,Backend Developer,Diploma,Data Science,4,4,0,0,6,4,6,66.98,10,54.1,41.35,47.48,46.71,64.89,62.72,53.26,49.51,Mid-Level,2,Not Ready,0
C04209,Product Designer,Bachelor's,Information Technology,10,12,1,0,11,4,6,62.78,7,78.86,75.25,55.84,75.92,67.14,69.41,69.94,61.72,Senior,2,Beginner,0
C04210,Data Scientist,Bachelor's,Other,10,13,5,1,11,4,6,65.41,5,69.92,77.3,32.39,93.95,74.11,75.17,71.1,63.56,Senior,2,Beginner,0
C04211,UI/UX Designer,Bachelor's,Computer Science,7,10,1,1,12,4,6,62.21,8,62.65,54.1,66.99,72.5,62.16,62.73,65.78,54.08,Mid-Level,2,Beginner,0
C04212,Product Designer,Diploma,Information Technology,8,10,0,1,10,5,6,84.38,3,76.89,74.96,48.3,65.91,73.08,85.01,72.74,71.69,Senior,1,Beginner,0
C04213,DevOps Engineer,Bachelor's,Information Technology,1,4,1,0,3,3,6,46.9,6,45.97,24.9,91.86,63.56,51.8,49.93,51.29,46.41,Junior,3,Not Ready,0
C04214,Product Designer,Master's,Information Technology,11,11,3,0,9,4,6,70.79,5,64.51,75.68,70.3,100.0,87.16,79.21,81.09,67.53,Senior,2,Beginner,1
C04215,Cloud Engineer,Bachelor's,Information Technology,2,6,5,2,7,3,6,51.37,5,54.26,35.97,86.33,69.55,52.16,58.39,57.26,57.59,Junior,3,Beginner,0
C04216,Mobile App Developer,Master's,Computer Science,2,6,0,0,10,3,6,54.94,8,47.02,28.18,95.01,72.74,61.93,58.87,62.93,52.08,Junior,3,Beginner,0
C04217,Java Developer,Master's,Information Technology,7,5,0,0,9,4,6,62.0,3,55.04,56.45,100.0,70.36,67.95,64.6,66.04,62.0,Mid-Level,2,Beginner,0
C04218,QA Engineer,Master's,Software Engineering,10,14,4,0,8,5,6,82.05,6,78.74,78.23,90.4,100.0,95.32,85.61,88.2,76.87,Senior,1,Intermediate,1
C04219,Mobile App Developer,Master's,Software Engineering,7,4,1,1,5,5,6,83.4,2,74.42,61.34,100.0,73.62,85.32,81.34,79.4,73.51,Mid-Level,1,Beginner,1
C04220,Mobile App Developer,Bachelor's,Computer Science,3,5,0,1,5,5,6,78.67,4,73.9,38.47,87.1,64.43,80.74,78.32,68.96,64.13,Mid-Level,1,Beginner,0
C04221,Mobile App Developer,Bachelor's,Computer Science,4,6,5,0,13,5,6,78.9,4,67.82,52.73,93.62,73.38,73.16,80.21,73.87,75.22,Mid-Level,1,Intermediate,0
C04222,Full Stack Developer,Diploma,Computer Science,0,1,2,1,9,3,7,45.38,9,40.44,15.73,84.12,51.31,52.99,49.93,47.66,43.44,Fresher,4,Not Ready,0
C04223,Python Developer,Bachelor's,Information Technology,1,6,0,1,9,4,6,68.77,2,57.47,29.6,89.44,64.48,69.72,67.67,65.04,53.2,Junior,2,Beginner,1
C04224,Product Designer,Bachelor's,Design,0,3,0,3,10,3,6,54.86,9,41.44,25.16,99.3,50.1,45.14,56.14,52.41,42.7,Fresher,3,Not Ready,0
C04225,Backend Developer,Master's,Computer Science,10,13,3,0,10,5,6,80.03,5,85.87,80.73,99.99,90.61,80.31,84.47,83.5,80.18,Senior,1,Intermediate,1
C04226,Cloud Engineer,Master's,Computer Science,3,5,5,0,8,4,6,67.69,4,57.35,38.1,93.91,82.59,78.51,74.45,73.64,63.53,Mid-Level,2,Beginner,1
C04227,Frontend Developer,Bachelor's,Information Technology,2,6,5,1,7,4,6,63.51,2,56.86,38.04,92.83,70.16,70.4,64.09,67.23,57.38,Junior,2,Beginner,0
C04228,Data Scientist,Master's,Computer Science,10,15,4,1,5,5,6,87.28,8,86.05,89.05,99.47,92.48,82.43,86.63,88.78,80.14,Senior,1,Intermediate,0
C04229,Full Stack Developer,PhD,Software Engineering,15,10,0,1,12,6,7,90.43,3,81.62,82.53,100.0,90.83,85.94,87.11,86.77,80.57,Senior,1,Intermediate,1
C04230,Backend Developer,Diploma,Software Engineering,2,1,2,2,4,4,6,66.63,3,61.42,30.23,81.66,48.63,60.31,60.57,54.6,58.51,Junior,2,Beginner,0
C04231,Cybersecurity Analyst,Bachelor's,Other,12,13,3,1,6,4,6,66.64,10,70.6,77.33,30.2,94.16,80.05,75.05,72.36,60.22,Senior,2,Beginner,0
C04232,UI/UX Designer,Bachelor's,Information Technology,6,4,1,1,6,4,6,66.45,4,63.7,56.97,67.41,71.04,68.53,71.63,69.14,58.2,Mid-Level,2,Beginner,0
C04233,Java Developer,Master's,Software Engineering,8,10,0,1,8,5,6,85.05,6,76.28,75.37,95.87,83.17,78.26,83.84,81.3,78.11,Senior,1,Intermediate,1
C04234,Frontend Developer,Bachelor's,Computer Science,5,7,2,1,11,5,6,87.63,9,81.85,59.64,89.93,69.01,74.0,83.29,73.69,71.18,Mid-Level,1,Beginner,1
C04235,QA Engineer,Bachelor's,Business,4,8,4,0,10,3,6,54.97,9,49.75,38.16,60.15,81.27,72.87,62.72,62.48,52.96,Mid-Level,3,Beginner,0
C04236,Product Designer,Diploma,Business,4,3,4,1,3,3,6,49.94,5,41.16,44.51,56.52,55.1,50.4,53.28,50.04,47.73,Mid-Level,3,Not Ready,0
C04237,Data Scientist,PhD,Mathematics,2,3,0,1,7,4,6,68.6,8,54.14,38.63,87.87,66.34,65.62,72.6,61.8,56.31,Junior,2,Beginner,1
C04238,UI/UX Designer,Master's,Computer Science,12,9,1,0,7,4,6,61.72,10,67.39,76.52,80.9,81.87,74.98,67.93,75.21,64.21,Senior,2,Beginner,0
C04239,DevOps Engineer,Master's,Other,8,15,5,1,3,3,6,54.19,6,61.38,57.3,43.68,100.0,77.87,66.67,72.69,57.02,Senior,3,Beginner,0
C04240,Full Stack Developer,Bachelor's,Information Technology,11,11,2,1,7,5,7,69.27,7,76.74,73.21,91.5,89.06,73.85,70.25,79.66,68.79,Senior,2,Beginner,1
C04241,Cybersecurity Analyst,Bachelor's,Electronics,6,3,2,0,3,3,6,46.67,4,42.68,45.17,72.9,63.37,45.86,49.17,51.73,44.53,Mid-Level,3,Not Ready,1
C04242,Frontend Developer,Bachelor's,Information Technology,1,4,0,1,6,4,6,61.97,2,62.48,33.22,88.71,64.09,61.02,59.61,60.19,58.28,Junior,2,Beginner,0
C04243,Mobile App Developer,PhD,Electronics,3,3,5,0,10,2,6,36.24,5,23.96,31.27,65.48,82.83,54.44,45.59,55.56,43.4,Mid-Level,4,Not Ready,0
C04244,Frontend Developer,Master's,Software Engineering,4,8,1,1,12,4,6,62.84,5,58.27,45.65,99.78,78.4,76.31,64.78,71.98,64.03,Mid-Level,2,Beginner,1
C04245,Cloud Engineer,Bachelor's,Other,12,13,1,1,5,3,6,53.0,7,66.47,64.94,30.71,88.15,72.14,56.18,66.42,54.62,Senior,3,Beginner,1
C04246,DevOps Engineer,Bachelor's,Information Technology,2,2,2,1,3,3,6,50.17,10,50.28,27.35,94.61,58.77,45.73,51.07,53.2,47.1,Junior,3,Not Ready,0
C04247,Cybersecurity Analyst,Bachelor's,Computer Science,11,12,4,1,10,5,6,85.11,10,81.73,86.29,86.3,97.73,86.58,86.84,86.42,78.94,Senior,1,Intermediate,1
C04248,UI/UX Designer,Bachelor's,Computer Science,1,4,2,0,7,4,6,68.9,4,58.59,27.31,68.67,67.6,62.18,64.26,58.26,51.54,Junior,2,Beginner,0
C04249,Frontend Developer,Master's,Other,2,5,4,1,5,2,6,29.79,8,30.61,23.41,36.32,78.58,55.82,41.39,50.0,35.3,Junior,4,Not Ready,0
C04250,Cybersecurity Analyst,Master's,Electronics,12,12,4,1,11,4,6,64.99,2,64.82,70.94,83.21,97.24,80.09,73.88,77.04,63.85,Senior,2,Beginner,1
C04251,Cloud Engineer,Bachelor's,Computer Science,7,9,2,1,6,5,6,86.25,7,81.42,63.6,87.02,87.4,94.65,87.96,86.32,78.75,Mid-Level,1,Intermediate,0
